iteration,budget_T,num_blocks,num_positive_profit_blocks,num_serviced_blocks,terminal,cost,solverTime,relativeGAP,nodeCount,yLPTime,maxFlowCutsTime,maxFlowCuts,intersectionCutsTime,phase1Time,noFeasibleSolution,error_message
48,240.0,443,96,57,,11341.0,910.9098300933838,,,,,,,,,
49,245.0,443,96,63,,11361.0,914.2105920314789,,,,,,,,,
50,250.0,443,96,59,,11353.0,906.8225979804993,,,,,,,,,
51,255.0,443,96,62,,11365.0,913.6656270027161,,,,,,,,,
52,260.0,443,96,63,,11371.0,903.1281018257141,,,,,,,,,
53,265.0,443,96,62,,11368.0,914.0674030780792,,,,,,,,,
54,270.0,443,96,66,,11379.0,910.4366731643677,,,,,,,,,
55,275.0,443,96,70,,11394.0,900.2620301246643,,,,,,,,,
56,280.0,443,96,69,,11400.0,905.0203058719635,,,,,,,,,
57,285.0,443,96,70,,11398.0,901.2465860843658,,,,,,,,,
58,290.0,443,96,71,,11406.0,901.6969718933105,,,,,,,,,
59,295.0,443,96,73,,11409.0,912.5626158714294,,,,,,,,,
60,300.0,443,96,74,,11410.0,909.5939059257507,,,,,,,,,
61,305.0,443,96,73,,11416.0,905.2083470821381,,,,,,,,,
62,310.0,443,96,74,,11424.0,910.4075040817261,,,,,,,,,
63,315.0,443,96,74,,11423.0,912.58811211586,,,,,,,,,
64,320.0,443,96,75,,11426.0,908.0318307876587,,,,,,,,,
65,325.0,443,96,79,,11434.0,907.7824640274048,,,,,,,,,
66,330.0,443,96,77,,11434.0,901.4877119064331,,,,,,,,,
67,335.0,443,96,79,,11442.0,912.2291870117188,,,,,,,,,
68,340.0,443,96,81,,11443.0,906.2209720611572,,,,,,,,,
69,345.0,443,96,81,,11452.0,906.6361970901489,,,,,,,,,
70,350.0,443,96,86,,11457.0,910.0636448860168,,,,,,,,,
71,355.0,443,96,82,,11454.0,901.4413459300995,,,,,,,,,
72,360.0,443,96,85,,11461.0,900.4520740509033,,,,,,,,,
73,365.0,443,96,85,,11463.0,910.302353143692,,,,,,,,,
74,370.0,443,96,88,,11466.0,902.5862460136414,,,,,,,,,
75,375.0,443,96,88,,11468.0,900.0692548751831,,,,,,,,,
76,380.0,443,96,87,,11472.0,902.9786810874939,,,,,,,,,
77,385.0,443,96,88,,11478.0,903.1695830821991,,,,,,,,,
78,390.0,443,96,89,,11481.0,902.301481962204,,,,,,,,,
79,395.0,443,96,89,,11482.0,913.6321969032288,,,,,,,,,
80,400.0,443,96,96,all_positive_profit_blocks,11490.0,909.0378320217133,,,,,,,,,
