instance,|V|,|A|,|B|,T,model,cost,meters,tourMinutes,blocksMeters,blocksMinutes,numVisitedBlocks,numVisitedNodes,numOriginalVisitedNodes,numRepeatedNodes,numRepeatedArcs
78,593,351056,80,120.0,SOL-STATS,250.0,11353.0,17.0295,17152.0,102.91199999999998,45,146,347,56,19
79,542,293222,80,120.0,SOL-STATS,238.0,10775.0,16.162499999999994,17305.0,103.82999999999998,45,108,279,46,7
7,65,4160,10,120.0,SOL-STATS,37.0,5143.0,7.714500000000001,4460.0,26.759999999999998,10,28,93,19,0
80,598,357006,80,120.0,SOL-STATS,249.0,10212.0,15.317999999999998,17360.0,104.16000000000003,46,155,267,64,16
8,80,6320,10,120.0,SOL-STATS,38.0,3974.0,5.9609999999999985,4492.0,26.952000000000005,10,29,109,1,0
9,70,4830,10,120.0,SOL-STATS,36.0,2958.0,4.437000000000001,4381.0,26.285999999999998,10,25,97,2,0
10,125,15500,10,120.0,SOL-STATS,37.0,24404.0,36.606,6127.0,36.76200000000001,10,22,676,61,0
11,155,23870,15,120.0,SOL-STATS,65.0,22733.0,34.099500000000006,7507.0,45.042,15,22,604,28,0
12,138,18906,15,120.0,SOL-STATS,59.0,18928.0,28.39200000000001,7202.0,43.212,15,29,549,80,0
13,256,65280,15,120.0,SOL-STATS,63.0,23099.0,34.6485,7775.0,46.650000000000006,15,53,729,70,2
14,257,65792,15,120.0,SOL-STATS,73.0,23582.0,35.373000000000005,14014.0,84.08400000000002,14,33,688,52,0
15,170,28730,15,120.0,SOL-STATS,60.0,23907.0,35.8605,6069.0,36.414,15,44,696,33,0
16,200,39800,20,120.0,SOL-STATS,88.0,24606.0,36.909000000000006,6820.0,40.92,20,58,705,45,0
17,215,46010,20,120.0,SOL-STATS,80.0,24117.0,36.1755,7481.0,44.885999999999996,20,49,654,26,0
18,158,24806,20,120.0,SOL-STATS,88.0,28655.0,42.9825,9384.0,56.304000000000016,20,46,833,105,9
19,192,36672,20,120.0,SOL-STATS,75.0,25029.0,37.5435,10150.0,60.9,20,58,696,39,5
1,25,600,5,120.0,SOL-STATS,15.0,8668.0,13.001999999999999,1207.0,7.242,5,6,236,4,0
20,169,28392,20,120.0,SOL-STATS,74.0,31186.0,46.779,8322.0,49.93200000000001,20,54,848,30,0
21,228,51756,25,120.0,SOL-STATS,96.0,31382.0,47.07299999999999,11438.0,68.628,25,49,909,98,0
22,330,108570,25,120.0,SOL-STATS,101.0,26025.0,39.037499999999994,11717.0,70.30199999999999,25,111,758,64,0
23,257,65792,25,120.0,SOL-STATS,102.0,32678.0,49.01700000000001,11077.0,66.462,25,69,815,46,0
24,282,79242,25,120.0,SOL-STATS,110.0,28024.0,42.036,12634.0,75.80400000000002,25,62,737,60,1
25,247,60762,25,120.0,SOL-STATS,99.0,25836.0,38.754000000000005,10671.0,64.026,25,76,706,25,0
26,343,117306,30,120.0,SOL-STATS,133.0,31558.0,47.337,12107.0,72.64200000000001,26,106,869,79,0
27,285,80940,30,120.0,SOL-STATS,123.0,26788.0,40.182,12298.0,73.78799999999998,29,76,751,74,0
28,320,102080,30,120.0,SOL-STATS,128.0,33608.0,50.412000000000006,11586.0,69.51599999999999,27,63,941,129,9
29,612,373932,30,120.0,SOL-STATS,121.0,30703.0,46.054500000000004,12264.0,73.58400000000003,28,107,820,90,10
2,55,2970,5,120.0,SOL-STATS,19.0,10304.0,15.456000000000003,2657.0,15.942,5,8,265,27,0
30,297,87912,30,120.0,SOL-STATS,137.0,30172.0,45.25800000000001,11476.0,68.856,30,76,825,98,0
31,374,139502,35,120.0,SOL-STATS,115.0,28554.0,42.831,12842.0,77.052,30,90,766,77,2
32,349,121452,35,120.0,SOL-STATS,138.0,28846.0,43.269000000000005,12713.0,76.278,31,90,798,48,0
